state,township,name,contact,street,Category
Yangon Region,Pabedan,Zaw Htay Myint & Brothers," 01373567, 095409060, 09250675058, 09250201301","59, 27th St., Lower Middle Block,",Equipment & Supplies
Yangon Region,North Okkalapa ,Myo Hlaing [U]," 0949335338, 0931276548, 01695349","294, Kanaung 5th St., Shwe Pauk Kan Industrial Zone,",Equipment & Supplies
Yangon Region,North Okkalapa ,Myo Hlaing [U]," 0949335338, 0931276548, 01695349","294, Kanaung 5th St., Shwe Pauk Kan Industrial Zone,",Equipment & Supplies
Yangon Region,Latha,"Golden King Dragon Co.,Ltd."," 01241756, 01370334, 01385780, 095103207, 095154465","79, 24th St., Lower Block,",Equipment & Supplies
Yangon Region,Latha,"Golden King Dragon Co.,Ltd."," 01241756, 01370334, 01385780, 095103207, 095154465","79, 24th St., Lower Block,",Equipment & Supplies
Yangon Region,Insein,Kyaw," 01641704, 0973555655","1017/A, Pyay Rd., Saw Bwar Gyi Gone Ward,",Equipment & Supplies
Yangon Region,Insein,Kyaw," 01641704, 0973555655","1017/A, Pyay Rd., Saw Bwar Gyi Gone Ward,",Equipment & Supplies
Yangon Region,North Dagon,Tun Brother," 09450060448, 095120750, 01581393","1049, Pyi Htaung Su Rd., 7/8 Junction, Ward (38),",Equipment & Supplies
Yangon Region,North Dagon,Tun Brother," 09450060448, 095120750, 01581393","1049, Pyi Htaung Su Rd., 7/8 Junction, Ward (38),",Equipment & Supplies
Yangon Region,Tarmwe,Chan Yin Industries Ltd.," 018604005, 018604006, 0973256992","8/10, Rm C/D, South Race Course Rd., Tarmway Gyee (Kha) Ward,",Home
Yangon Region,Insein,Chan Yin Industries Ltd. [Sale Center 1]," 01646755, 0973810061","4/9 Shed, Rm D, Kyauk Sein St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Hlaing Thar Yar,"EVA Co.,Ltd. [Office & Factory]"," 01685015, 01685133, 01685614, 01685615","23,De Pe` Yinn Wun Htauk U Mye` St.,Industrial Zone (3)",Home
Yangon Region,North Okkalapa ,"EVA Co.,Ltd."," 09420117768, 09420117769","Bldg G, Rm 20/21, Thiri Yadanar Retail/Wholesale Market,",Home
Yangon Region,Mayangone,3 Star," 095153470, 09968046809","Rm 6, Yangon-Insein Rd., Ward (3),",Home
Yangon Region,Insein,Shwe Nadi," 01646741, 09783742808, 098530147, 09420114209, 01641877","61 Shed, Rm 2/3, Kyauk Sein 2nd St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Insein,Shwe Htoo Myat," 01642035, 095109857, 0973155559, 0949299998","41 Shed, Rm 9, Kyauk Sein 2nd St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Insein,Nay Min Aung," 01646693, 09789795272, 0973062615, 098762832","29 Shed, Rm 3, Padamyar 6th St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,Insein,Nan Htike," 01647878, 019640088, 0973122555, 0973456888, 095512555","13 Shed, Rm 2, Pearl 7th St., Sawbwargyi Gone Warehouses,",Home
Yangon Region,North Okkalapa ,Glass Royal," 09250502794, 09794084535","661, Thudhamar Rd., Sa Lone Ward,",Equipment & Supplies
Yangon Region,North Okkalapa ,Nan Star," 0973074017, 098616604 [Res]","94, Thudhamar Rd., Hta Wun Bae Ward,",Equipment & Supplies
Yangon Region,Bahan,Star TK," 095059649, 09420009948","Shwe Gon Daing Rd., Corner of Bo Sein Hman St., Bo Sein Hman Ward,",Equipment & Supplies
Yangon Region,South Dagon,Tun Kyi [U]," 0949267862, 096802301, 0973241117","1875, Hlaw Gar Rd., Ward (71),",Equipment & Supplies
Yangon Region,Tarmwe,"Hla Shwe [U] [UHS Co.,Ltd.]"," 01290100, 01293320, 095180880, 01200124, 095017168, 095159262, 095017168","223, Banyar Dala Rd., Corner of 140th St.,Ma U Gone Ward,",Equipment & Supplies
Yangon Region,South Dagon,Euro Win," 018100732, 09260238786, 09420109499, 09250996898","Set Hmu Zone Pat St.,Industrial Zone (2)",Equipment & Supplies
Yangon Region,Kamayut,"Reliance Fire System Co.,Ltd."," 01538030, 01539483 Ext.102, 01527097, 095119250","96, Yadanar Myaing St., Ward (1),",Equipment & Supplies
Yangon Region,Mayangone,47, 09262328538,"1, Yangon-Insein Rd., Ward (2),",Equipment & Supplies
Yangon Region,Hlaing Thar Yar,"Solution Success Engineering Co.,Ltd."," 09401599211, 09420196925 [Hot Line], 09977908690, 09420196925, 09254431983","Bldg 5, Rm 29, 88th St., Nawaday Housing,",Equipment & Supplies
Yangon Region,Kamayut,"Aung Thaung Co.,Ltd. [Yangon Transformer]"," 01500707, 01514305, 01505051, 01538417, 01511765","49/51, Baho Rd., Ward (3),",Equipment & Supplies
Yangon Region,Hlaing,Aung Thiri," 09425306400, 0973222406, 09795559221","1, Rm 3, Oakkyin Butar Yon St., Corner of Yangon-Insein Rd.,Ward (16),",Equipment & Supplies
Yangon Region,Tarmwe,"I.E.M Co.,Ltd. [Integrated Engineering Management Co.,Ltd.]"," 01546064, 01540673, 01543037, 01546616, 018604089, 095405154, 095181432","28, East Race Course Rd., Tarmway Gyee (Kha) Ward,",Equipment & Supplies
Yangon Region,Tarmwe,"I.E.M Co.,Ltd. [Integrated Engineering Management Co.,Ltd.]"," 01401022, 098604088","27, Kamahtan St., Corner of Layar Shwe Myay St.,Myittar Nyunt Ward,",Equipment & Supplies
Yangon Region,Bahan,"Hitachi Soe Electric & Machinery Co.,Ltd."," 01546100, 01556576, 01556754","Bldg 1,Rm 002,Shwe Gon Daing Rd.,Aung Chan Thar Housing",Equipment & Supplies
Yangon Region,Mayangone,"KTK Electrical Engineering Co.,Ltd."," 09250336224, 095096523, 01650045, 01651116, 01667245, 0973060516","30, Parami Rd., Ward (10),",Equipment & Supplies
Yangon Region,Mingalardon,"KTK Electrical Engineering Co.,Ltd."," 09250092135, 09250082128","307, 9th St., Yangon Industrial Zone,",Equipment & Supplies
Yangon Region,East Dagon,"I.E.M Co.,Ltd. [Integrated Engineering Management Co.,Ltd.]"," 09420329715, 09977372085","18, Than Chet Wun U Myue St., Industrial Zone,",Equipment & Supplies
Yangon Region,Kamayut,"Malikha Power Engineering Co.,Ltd."," 09420071769, 0973152397, 01516510, 01516512, 01707073","Rm 102, 1st Flr, Bayint Naung Rd., Bayint Naung Tower 2/A,",Equipment & Supplies
Yangon Region,Bahan,"Pacific Electric Co.,Ltd."," 01541155, 01559540, 01400650","35/B, Ou Yin St., Saya San Ward,",Equipment & Supplies
Yangon Region,Thingangyun,"Nay Yaung Eain Co.,Ltd. [Golden Key's Family Farmer Group] [GKFF]"," 09452105406, 09250805202, 09452105407, 018551775, 09422458118","1128, Zawtika 1st St., 16/4 Ward,",Equipment & Supplies
Yangon Region,Pazundaung,Pathein Family," 01290809, 01294072, 01299470, 0949571449","32, Yae Kyaw St.,",Equipment & Supplies
Yangon Region,Kyauktada,"Synergism Co.,Ltd."," 09787672767, 09450018989, 09787276272","111/113, 36th St., Upper Middle Block,",Equipment & Supplies
Yangon Region,North Okkalapa ,"Super Mega Engineering Co.,Ltd."," 019691843~5, 01691844, 01691845, 019690297","193/197, Shukhin Thar St., Industrial Zone,",Equipment & Supplies
Yangon Region,South Dagon,Thitsar Oo, 095146482,"Rm 4, Chin Dwin St., Industrial Zone (3),Myay Sayin Office Shop Room,",Equipment & Supplies
Yangon Region,South Dagon,Thapyay Nyo, 095038907,"Rm 7, Chin Dwin St., Industrial Zone (3),Myay Sayin Office Shop Room,",Equipment & Supplies
Yangon Region,North Okkalapa ,"Tongbian One Heart Co.,Ltd."," 09786781295, 01696008, 095112095, 09786781277, 09786781288","339/340, Kanaung Min Thar Gyi St., Shwe Pauk Kan Industrial Zone,",Equipment & Supplies
Yangon Region,Mayangone,Victor," 0973069650, 09420153848","325, Tapin Shwe Htee St., Corner of Thamaing Butar Yon Rd.,Ward (1),",Equipment & Supplies
Yangon Region,Yankin,UPT Electrical & Electronic Mfg Co-op Society Ltd. [Showroom]," 01577404, 01561868, 01704597","102/B, Thitsar Rd., Ward (12),",Equipment & Supplies
Yangon Region,North Okkalapa ,Yadanar Moe," 09420077634, 095054856","931, Thudhamar Rd., Corner of Ayeyar St.,Za Myin Zwel Ward,",Equipment & Supplies
Yangon Region,Mingalardon,Nyein Chan Aung," 09264199811, 09264199822","85, Pyay Rd., Ti Lawka Ward,",Equipment & Supplies
Yangon Region,North Dagon,Lwin," 09420032172, 09260522803","553, Yarza Thin Gyan Rd., Ward (50),",Equipment & Supplies
Yangon Region,South Dagon,Duwun," 01591596, 01595263","422/423, Mandalay St., Industrial Zone (1),",Equipment & Supplies
Yangon Region,Pabedan,"Duwun Electric Co.,Ltd."," 01384460, 01384186","112,30th St.,Upper Middle Block",Equipment & Supplies
Yangon Region,South Okkalapa ,Arkar," 01563454, 0973128092, 095128092, 09785128092, 09791984919","316/B, Ba Li Ka 12th St., Corner of Ba Li Ka St.,Ward (10),",Equipment & Supplies
Yangon Region,Thingangyun,Win, 095172421,"161/C, Yadanar Myintzu St., (Sa-Lein/Ka) Ward,",Equipment & Supplies
Yangon Region,Thaketa,Pyae Sone, 09250019198,"353, Htuparyon St., Corner of Htuparyon 21st St.,Ward (2-North),",Equipment & Supplies
Yangon Region,South Okkalapa ,"Aye Myat Chan Thar Co.,Ltd."," 01577755, 01569416, 098622088","95/A, Waiza Yan Tar Rd., Ward (3),",Equipment & Supplies
Yangon Region,Mingalar Taung Nyunt,"Aye Myat Chan Thar Co.,Ltd."," 01393061, 01374373, 0973422888, 09977923715","Rm A/2, Upper Pansoedan Rd., Aung San Stadium (East Wing), Hpa-Sa-Pa-La Ward,",Equipment & Supplies
Yangon Region,East Dagon,Y  Htut Lin," 0973119976, 0943130855, 0943094184, 09256123611","1, Tapin Shwe Htee St., Ward (11),",Equipment & Supplies
Yangon Region,Hlaing Thar Yar,Smile Power," 09253144317, 09253144318, 09253144319","Bldg 93, Rm 02, Kyan Sit Thar St., Nawaday Shop House, Ward (6),",Equipment & Supplies
Yangon Region,South Okkalapa ,"Myanmar Vector Automation [MVA] Co.,Ltd."," 01572028, 09448027451, 09420748252, 095202531","29/2, Than Thu Mar Rd., Near Moe Swe Bus Stop, Ward (14/2),",Equipment & Supplies
Yangon Region,North Dagon,"Astro Automation Co.,Ltd."," 0973005544, 09250664619","A/4, Bayint Naung Rd., Shwe Pin Lon Housing,",Equipment & Supplies
Yangon Region,Dagon,"Fortress Land Co.,Ltd."," 095020552, 0949225320, 0973162600, 09785020552, 09795020552","140,Pyi Htaung Su Yeikthar St.,Pyay (East) Ward",Finance
Yangon Region,Mingalar Taung Nyunt,Hero Glass," 0943104684, 09788630747","448, Thein Phyu Rd., Phoh Myay Ward,",Construction
Yangon Region,Pazundaung,"Zaw Naing [Heavy Machine Co.,Ltd.]"," 01293735, 01293625, 095105366","Rm 6, Anawrahta Rd., Anawrahta Housing,",Construction
Yangon Region,Ahlone,"Octagon Int'l Co.,Ltd."," 01211429~30, 01227715~6, 01211432, 095120022","G Flr, Strand Rd., Ahlone Tower, Sin Min Ward,",Construction
Yangon Region,South Dagon,"Sahee Enterprise Co.,Ltd. [Showroom]"," 01590760, 01590759, 01591099, 095007648, 09975007648, 01542770 [Office]","B/11/12/13, Yadanar Theingi St., Industrial Zone (3),",Construction
Yangon Region,Bahan,"Sahee Enterprise Co.,Ltd."," 01542770, 01554746, 095007648, 095168848, 098700933","29/B, Phoe Sein Rd., Bo Cho Ward (2),",Construction
Yangon Region,Botahtaung,"Perfect Way Trading Co.,Ltd."," 09421025126, 09421093907, 09972224770","39, 42nd St., Lower Block,",Construction
Yangon Region,Mayangone,Shwe Nyi Ko," 0973229813, 09976925701","17 Shed, Rm 19, Bayint Naung Market,",Sales & Repair
Yangon Region,Sanchaung,Pyit Tine Htaung [Hydraulic Press]," 095025091, 0973208267","15, Saydanar St., Myae Ni Gone (South) Ward,",Sales & Repair
Yangon Region,Mayangone,Sein Hla Shwe [Ko] & Ko Kyaung Thar," 095076185, 09420286287, 0930088830","Kha/33 Shed, Rm 8, Bayint Naung Market,",Sales & Repair
Yangon Region,Mayangone,Lin [Ko]," 0943105520, 09420102491","Kha/27 Shed, Rm 7, Bayint Naung Market,",Sales & Repair
Yangon Region,Mayangone,Htoo Myat Htet, 0973171817,"Kha/18 Shed, Rm 7, Bayint Naung Market,",Sales & Repair
Yangon Region,South Dagon,San Thein [U]," 095056402, 095167081","Rm D/1/120, Ma Lun 2nd St., Industrial Zone (3),",Sales & Repair
Yangon Region,Bahan,Chit Swe [U]," 0932364041, 095127170","Bldg 6, Rm 006, G Flr, Shwe Gon Daing Rd., Aung Chan Thar Housing,",Sales & Repair
Yangon Region,Mayangone,Hla Shwe [U], 0973099234,"Kha/30 Shed, Rm 12, Bayint Naung Market,",Sales & Repair
Yangon Region,Sanchaung,Pyi Taw Win [Hydraulic Press]," 0973024892, 0931285357, 09421022108","19, Saydanar St., Myae Ni Gone (South) Ward,",Sales & Repair
Yangon Region,Mayangone,Zaw [Ko]," 0973200962, 09423744543, 09254199801","17 Shed, Rm 82/90, Bayint Naung Market,",Sales & Repair
Yangon Region,Mayangone,Wa Toke [Ko]," 0973180994, 09425309410","17 Shed, Rm 31, Bayint Naung Market,",Sales & Repair
Yangon Region,Mayangone,Than Zaw [Ko]," 095088395, 098629903, 09785088395","17 Shed, Rm 13, Bayint Naung Market,",Sales & Repair
Yangon Region,South Okkalapa ,Shwe Ah Lin Eain," 09421108774, 09256397242, 09254474591","Set Hmu 6th St.,Industrial Zone",Automotive
Yangon Region,Mingalar Taung Nyunt,Aero," 095014039, 09262953114","40, 130th St., Tha Pyay Gone Ward,",Entertainment
Yangon Region,South Okkalapa ,Aces King, 09450016635,"105,Rm 4,Tagaung St.,Ward (5)",Entertainment
Yangon Region,Thingangyun,A8 Amusement Game Centre," 01566876, 09793697437","Bldg S/H/B/1,Rm 8,Yadanar Rd.,Malikha Garden Housing",Entertainment
Yangon Region,Tarmwe,777," 09425027504, 09972914355","254, Kyaikkasan Rd., Kyarr Kwet Thit Ward,",Entertainment
Yangon Region,Hlaing,9-Power, 09421146844,"9, Pyin Nyar St., Ward (13),",Entertainment
Yangon Region,Bahan,582," 095163519, 0943033113","14, Pearl St., Kyaikkasan Ward,",Entertainment
Yangon Region,South Okkalapa ,7 Star, 0943064496,"113/A, Dhama Yarzar St., Ward (10),",Entertainment
Yangon Region,Lanmadaw,24/7, 0943108818,"73, 9th St., Upper Block,",Entertainment
Yangon Region,Tarmwe,A K, 01541484,"6,Shwe Bo St.,Kyauk Myaung Gyi Ward",Entertainment
Yangon Region,Insein,Alien, 09421743838,"9/59, Ywar Lel St., Danyin Gone Ward,",Entertainment
Yangon Region,Tarmwe,Ahkura," 01203508, 09250679235","187/B, Banyar Dala Rd., Ma U Gone Ward,",Entertainment
Yangon Region,Kyauktada,All Star," 01385797, 095177768","184, Rm 2/B, 2nd Flr, 33rd St., Upper Block,",Entertainment
Yangon Region,Hlaing Thar Yar,Ah Phae Latt Yar, 0931841984,"Bldg 58, Rm 13, Anawrahta Rd., Shwe Kantharyar Shop House,",Entertainment
Yangon Region,Thingangyun,Ah Ba Saw & Grandsons," 0973082833, 09254067044","97, Pyi Daw Aye St., Lay Daunt Kan Ward,",Entertainment
Yangon Region,Yankin,Ah Myin Thit," 095039717, 018564353","107, Ingyin Myaing St., Near Kanbei Market, Ward (9),",Entertainment
Yangon Region,Mingalar Taung Nyunt,Agent-47, 09254045426,"5, Dhamar Yon St., Kan Daw Kalay (South) Ward,",Entertainment
Yangon Region,Bahan,969," 0930257953, 0943088459","21, Nga Mout St., Corner of Kanukamar St.,Kyaikkasan Ward,",Entertainment
Yangon Region,Mingalar Taung Nyunt,Aero," 095014039, 0932248632, 09260383647","97, 1st Flr, Myanma Gone Yee St., Kan Daw Kalay (South) Ward,",Entertainment
Yangon Region,Thingangyun,ATP, 0973044602,"109, Lay Daunt Kan 4th St., Lay Daunt Kan Ward,",Entertainment
Yangon Region,Hlaing Thar Yar,AK, 09420180585,"710/A,Mandalay St.,Ward (14)",Entertainment
Yangon Region,Sanchaung,Archangle, 09975988289,"21, U Phee St., Sanchaung (South) Ward,",Entertainment
Yangon Region,Lanmadaw,Apollo Game World, 09250986492,"310, Rm 001, Anawrahta Rd., Win Shwe War Tower,",Entertainment
Yangon Region,Mayangone,Amara," 0973130970, 09254067091","127, Min Ye Kyaw Swar St., Ward (5),",Entertainment
Yangon Region,Kamayut,Area 29, 01511373,"29, Zeyar Thiri St., Ward (1),",Entertainment
Yangon Region,Hlaing,Amigo," 01512532, 095181004, 0973196930","Rm 11, Dhamar Yon St., Umbrella Mill Shop Room, Ward (9),",Entertainment
Yangon Region,Mingalardon,Appolo," 095182545, 095116427","7, Aw Ba St., San Pya (Pa Hta Ma) Ward,",Entertainment
Yangon Region,Kyeemyin Daing,Amico, 09450673960,"52, Zay Gyi St., Zay Gyi (East) Ward,",Entertainment
Yangon Region,South Dagon,All Star, 09250689907,"36/B,Hlaw Gar Rd.,Ward (56)",Entertainment
Yangon Region,Dagon Seikkan,All Star, 09260192340,"Bldg 6,Rm 001,Mya Mingalar St.,Sittaung Yeik Mon Housing",Entertainment
Yangon Region,Mayangone,Aung Myo Htike [U], 095401158,"Dhama Parla St.,Zwe Man Aung Co-operative Shop Room,Ward (5)",Entertainment
Yangon Region,Insein,Aung Pwe Tayar," 01644188, 0973174152, 09790170905","Bldg 40, Rm 004, Aung Zeya St., Aung Zeya Housing,",Entertainment
Yangon Region,Sanchaung,Aung Myo Hein [Ko]," 095171058, 09799855075","60, War Kel Ma St., Linn Loon (South) Ward,",Entertainment
Yangon Region,Dawbon,Aung Myanmar," 09448039548, 01551381","44, Yamonnar Rd., Corner of Aung Thukha St.,Zeyar Thiri Ward,",Entertainment
Yangon Region,Insein,Aung Naing Thu," 0973171252, 098628439, 09420158231","6th St.,Railways Station Compound,Zay Gone (East) Ward",Entertainment
Yangon Region,Mingalardon,Aung Chan Thar, 0932081262,"32, Butar Yon Thit St., Corner of 7th St., (3/Kha) Ward,",Entertainment
Yangon Region,Dagon Seikkan,Aung, 09425295067,"Bldg 37,Rm 004,3rd St.,Yuzana Garden City Housing, C Block",Entertainment
Yangon Region,South Dagon,Aung Kyaw Moe [U]," 09250665931, 09971727622","766,Pyi Htaung Su Rd.,Ward (65)",Entertainment
Yangon Region,South Okkalapa ,Aung Moe [Ko], 0973023094,"211/A,Parami Rd.,Ward (4)",Entertainment
Yangon Region,Hlaing Thar Yar,Aye Min Thu [Ko], 09976037835,"1962, Kyan Sit Thar St., Ward (23),",Entertainment
Yangon Region,Insein,Aung Zaw [U], 0973109886,"514, Myo Patt St., Ywar Ma (West) Ward,",Entertainment
Yangon Region,Lanmadaw,Avatar Game World, 01222284,"288/290, Anawrahta Rd.,",Entertainment
Yangon Region,Mayangone,Aung Hay Mhan," 095197471, 0973186542, 01666641","102, Padonmar St., Corner of Gandamar St.,Ward (2),",Entertainment
Yangon Region,Hlaing Thar Yar,Aye Min Tun, 09252714080,"Sein Pan St.,Ward (23)",Entertainment
Yangon Region,Mingalar Taung Nyunt,Aung Than [U]," 01394068, 0973057083","95, 94th St., Kan Daw Kalay (East) Ward,",Entertainment
Yangon Region,Shwe Pyi Thar,Aung Tagon," 0973140865, 09961435595","Bldg 20, Rm 003, G Flr, Myat Eain Yar Lane (2), Danyin Gone Housing,",Entertainment
Yangon Region,East Dagon,Aung Thein Naing [U], 0973007473,"5, Nawaday St., Ward (124),",Entertainment
Yangon Region,South Okkalapa ,Aung Sann Naing [Ko], 09450038922,"175, Yarza Thin Gyan St., Ward (11),",Entertainment
Yangon Region,North Dagon,Aung Thura [Ko]," 09254047765, 09792829762","102/B, Bayint Naung Rd., Ward (30),",Entertainment
Yangon Region,Thaketa,Battle Zone," 09254446951, 09250141830","Rm 003, Yadanar Pon 1st St.,",Entertainment
Yangon Region,Kamayut,Battel Net, 09976006624,"11, Marlar Lane., Ward (8),",Entertainment
Yangon Region,South Okkalapa ,Aung Win [U], 018500638,"1178, Than Thu Mar Rd., Ward (7),",Entertainment
Yangon Region,Dawbon,B.M.K," 095131465, 095150074, 095184992","101, Zeyar Thiri 5th St., Zeyar Thiri Ward,",Entertainment
Yangon Region,North Okkalapa ,AZ Mobile," 09402679488, 09421094713","768,Bagan Rd.,Shwe Paukkan Ward (12)",Entertainment
Yangon Region,Pazundaung,AZA," 01295139, 095502423","53, 54th St., Upper Middle Block,",Entertainment
Yangon Region,North Okkalapa ,B4U," 09799469454, 095121810, 019699723","293, Bogyoke St., Wai Bar Gi Ward (2),",Entertainment
Yangon Region,North Okkalapa ,Aye Myat Lay," 09425306371, 0932319509, 01664853","230, Yuzana St., Ward (2),",Entertainment
Yangon Region,South Okkalapa ,Aye Sandar Nyein," 09972479974, 09400007484","680, Myittar Rd., Ward (9),",Entertainment
Yangon Region,East Dagon,Ayeyarwady, 095031806,"963/B, Nga Htwai Yue St., Ward (8),",Entertainment
Yangon Region,Mayangone,Aye Min Tun [Ko]," 0943139337, 09425314295","751, Thamaing Butar Yon 3rd St., Ward (1),",Entertainment
Yangon Region,Kyauktada,Black Dragon, 095152262,"254, Merchant Rd.,",Entertainment
Yangon Region,Shwe Pyi Thar,Best 2," 01611653, 01611753","121, Bogyoke Aung San Rd., Near Car Lay Gate Bus Stop, Ward (5),",Entertainment
Yangon Region,Kamayut,Beta-House, 095506981,"Bldg 15, Rm 003, G Flr, Yuzana St., Hanthar Yeik Mon Housing,",Entertainment
Yangon Region,North Okkalapa ,Best Friend, 09451376450,"Bldg 14, Rm 12, Thitsar Pan St., Hta Wun Bae Ward,",Entertainment
Yangon Region,Sanchaung,Best," 095171682, 09428206378","46, Myint Moh St., Sanchaung (South) Ward,",Entertainment
Yangon Region,Shwe Pyi Thar,Best," 01611833, 01610593","108/B, Bogyoke Aung San Rd., Near Htan Chauk Pin Bus Stop, Ward (5),",Entertainment
Yangon Region,Mayangone,Best Team," 09253403528, 0943154313","351, Tapin Shwe Htee St., Corner of Alaung Phayar St.,Ward (1),",Entertainment
Yangon Region,South Okkalapa ,Battle Zone," 095068004, 098510490","1237/B, Byamaso Rd., Ward (7),",Entertainment
Yangon Region,South Dagon,Bay Zone, 09260268445,"789, Myeik St., Ward (21),",Entertainment
Yangon Region,Dagon Seikkan,Bawa Thit, 0973257833,"Bldg 23, Rm 004, 2nd St., Yuzana Garden City Housing, B Block,",Entertainment
